"Name","State","Notes","User","Tags","Created","Runtime","Sweep","hidden_size","input_size","lr","num_classes","num_epochs","optimizer","prefactor","use_mup","act mean(abs(a1))","act mean(abs(a2))","act mean(abs(a3))","act mean(abs(h1))","act mean(abs(h2))","act norm a1","act norm a2","act norm a3","act norm h1","act norm h2","epoch","grad mean(abs(grad_fc1.weight))","grad mean(abs(grad_fc2.weight))","grad mean(abs(grad_fc3.weight))","grad norm fc1.weight","grad norm fc2.weight","grad norm fc3.weight","test_acc","test_loss","train_loss","trainer/global_step","val_acc","val_loss"
"std_adam_w512_lr0.003906_e25_b128_1058","finished","-","","","2024-10-18T05:52:56.000Z","138","","512","3072","0.003906","10","25","adam","1.4142135623730951","false","23.21377944946289","155.649169921875","5.784762382507324","5.704869747161865","0.3882565498352051","4214.1552734375","34686.5","159.09320068359375","1898.60888671875","663.2447509765625","0","0.00013361708261072636","0.0002394254261162132","0.0056607103906571865","0.23442557454109192","0.8397214412689209","3.429086208343506","0.5134999752044678","2.1922545433044434","0.5117466449737549","0","0.5134999752044678","2.1922547817230225"
"mup_adam_w512_lr0.001953_e25_b128_3985","finished","-","","","2024-10-18T05:49:45.000Z","141","","512","3072","0.001953","10","25","adam","1.4142135623730951","true","0.31087547540664673","0.3889663219451904","1.3043652772903442","0.16338053345680237","0.3106185495853424","57.72875213623047","71.81974792480469","33.518733978271484","42.163326263427734","66.06889343261719","0","0.0011856488417834044","0.00037299690302461386","0.005842149257659912","1.9415013790130615","0.2648822069168091","0.5411859750747681","0.4338000118732453","1.613754153251648","1.4298110008239746","0","0.4338000118732453","1.613754153251648"
"mup_adam_w1024_lr0.001953_e25_b128_9572","finished","-","","","2024-10-17T23:50:10.000Z","141","","1024","3072","0.001953","10","25","adam","1.4142135623730951","true","0.3957167565822602","0.4737120270729065","1.2639299631118774","0.20627641677856445","0.3678772449493408","103.60746002197266","123.00949096679688","32.387550354003906","75.19422149658203","111.57705688476562","0","0.0005266866646707058","0.00021451138309203088","0.006614500191062689","1.2133761644363403","0.3040217161178589","0.8851748108863831","0.44040000438690186","1.6075401306152344","1.428492307662964","0","0.44040000438690186","1.607540488243103"
"std_adam_w1024_lr0.001953_e25_b128_9197","finished","-","","","2024-10-17T23:47:28.000Z","139","","1024","3072","0.001953","10","25","adam","1.4142135623730951","false","13.061914443969728","109.0198211669922","8.982425689697266","3.3549046516418457","0.32140254974365234","3350.04638671875","34004.75390625","242.7685546875","1554.2376708984375","710.0745849609375","0","0.00015397569222841412","0.00018543563783168793","0.0041450010612607","0.36891046166419983","1.1255295276641846","3.157245635986328","0.5156999826431274","3.0925450325012207","0.16344907879829407","0","0.5156999826431274","3.0925447940826416"
"mup_adam_w4096_lr0.001953_e25_b128_8874","finished","-","","","2024-10-18T07:34:42.000Z","348","","4096","3072","0.001953","10","25","adam","1.4142135623730951","true","0.6120431423187256","0.6859575510025024","1.3043148517608645","0.3142550587654114","0.5257792472839355","319.6568603515625","355.4654235839844","33.175315856933594","230.0746307373047","319.97021484375","0","0.00010860992915695532","0.0000730858591850847","0.009731917642056942","0.50067538022995","0.4091373383998871","2.5833663940429688","0.454800009727478","1.5812227725982666","1.3939313888549805","0","0.454800009727478","1.581222414970398"
"mup_adam_w9192_lr0.001953_e25_b128_9209","finished","-","","","2024-10-18T11:46:14.000Z","1044","","9192","3072","0.001953","10","25","adam","1.4142135623730951","true","0.6135280728340149","0.6830385327339172","1.310420274734497","0.31452810764312744","0.517357349395752","480.0942687988281","530.9075927734375","33.45035171508789","344.93585205078125","475.1702575683594","0","0.000048135909310076386","0.000032052750611910596","0.009477543644607069","0.33119699358940125","0.40384387969970703","3.7869091033935542","0.4562999904155731","1.580866456031799","1.3898959159851074","0","0.4562999904155731","1.5808659791946411"
"std_adam_w4096_lr0.001953_e25_b128_6459","finished","-","","","2024-10-18T07:28:32.000Z","318","","4096","3072","0.001953","10","25","adam","1.4142135623730951","false","13.827816009521484","174.36572265625","6.281896591186523","2.923346519470215","0.08925209939479828","7004.79296875","134819.75","185.73048400878903","2865.118896484375","1071.359130859375","0","0.00005284799772198312","0.00001347652869299054","0.0014317313907667994","0.32620730996131897","1.009006142616272","5.031328201293945","0.5055999755859375","2.633922576904297","0.3208521902561188","0","0.5055999755859375","2.6339223384857178"
"mup_adam_w2048_lr0.001953_e25_b128_4896","finished","-","","","2024-10-18T00:56:29.000Z","186","","2048","3072","0.001953","10","25","adam","1.4142135623730951","true","0.5119094252586365","0.5870101451873779","1.2933080196380615","0.26353996992111206","0.45913130044937134","189.17230224609375","215.29046630859375","33.13549041748047","136.4097900390625","195.97369384765625","0","0.00023665324260946363","0.00012991273251827806","0.008493264205753803","0.7680879235267639","0.3631800413131714","1.5902563333511353","0.45089998841285706","1.5915604829788208","1.4123821258544922","0","0.45089998841285706","1.5915606021881104"
"std_adam_w9192_lr0.001953_e25_b128_7469","finished","-","","","2024-10-18T11:30:31.000Z","890","","9192","3072","0.001953","10","25","adam","1.4142135623730951","false","12.107691764831545","248.86859130859375","6.385639667510986","2.403371810913086","0.05060247331857681","9273.30859375","298960.59375","181.889404296875","3704.1357421875","1477.03662109375","0","0.000026203961169812828","0.0000025853089482552605","0.0006975748692639172","0.2568056285381317","0.8766909241676331","9.257210731506348","0.5034999847412109","2.512566328048706","0.5521447658538818","0","0.5034999847412109","2.5125675201416016"
"std_adam_w2048_lr0.001953_e25_b128_8786","finished","-","","","2024-10-18T00:53:14.000Z","172","","2048","3072","0.001953","10","25","adam","1.4142135623730951","false","14.332765579223633","138.75291442871094","7.903790473937988","3.2303833961486816","0.17047615349292755","5145.8017578125","70327.515625","220.33221435546875","2189.8056640625","870.1585693359375","0","0.00009532312105875462","0.00004616524893208407","0.002612072741612792","0.4103803038597107","1.074874758720398","3.849217653274536","0.5264000296592712","2.749153852462769","0.2810192108154297","0","0.5264000296592712","2.7491536140441895"
"std_adam_w512_lr0.001953_e25_b128_9982","finished","-","","","2024-10-18T05:46:54.000Z","132","","512","3072","0.001953","10","25","adam","1.4142135623730951","false","11.658641815185549","60.144901275634766","8.560352325439453","3.325949192047119","0.5477725267410278","2134.04541015625","12351.4560546875","235.9950714111328","1062.3133544921875","521.7669677734375","0","0.00033525945036672056","0.0008876238716766238","0.008370271883904934","0.5725586414337158","1.4337196350097656","1.9255008697509768","0.5209000110626221","2.9749906063079834","0.3748651146888733","0","0.5209000110626221","2.974990129470825"
"std_adam_w2048_lr0.0009766_e25_b128_7628","finished","-","","","2024-10-18T00:46:39.000Z","168","","2048","3072","0.0009766","10","25","adam","1.4142135623730951","false","6.6670451164245605","53.460636138916016","11.266229629516602","1.7633345127105713","0.30318763852119446","2424.2568359375","23732.328125","302.3874816894531","1149.8818359375","803.6555786132812","0","0.00011841778177767992","0.000096089715952985","0.0027878698892891407","0.4093354642391205","1.007470726966858","2.343350648880005","0.5430999994277954","3.355443000793457","0.11413987725973128","0","0.5430999994277954","3.355442523956299"
"mup_adam_w4096_lr0.0009766_e25_b128_6341","finished","-","","","2024-10-18T07:21:48.000Z","349","","4096","3072","0.0009766","10","25","adam","1.4142135623730951","true","0.5991469025611877","0.6481026411056519","1.0501341819763184","0.30541494488716125","0.4616813063621521","312.97576904296875","337.26849365234375","26.924739837646484","223.99090576171875","292.87396240234375","0","0.00007933509186841547","0.00005490486364578828","0.008901908062398434","0.3657386600971222","0.30988141894340515","2.3956902027130127","0.41440001130104065","1.695069670677185","1.5290818214416504","0","0.41440001130104065","1.695069670677185"
"std_adam_w4096_lr0.0009766_e25_b128_1298","finished","-","","","2024-10-18T07:15:37.000Z","316","","4096","3072","0.0009766","10","25","adam","1.4142135623730951","false","7.098232746124268","71.21192169189453","10.54465675354004","1.6871538162231443","0.16314485669136047","3623.297119140625","51329.63671875","284.37939453125","1601.4132080078125","1046.6392822265625","0","0.00006144997314549983","0.000021291452867444605","0.0014079349348321557","0.31857627630233765","0.8450241088867188","3.151816129684448","0.546500027179718","3.3894152641296387","0.20048342645168304","0","0.546500027179718","3.3894147872924805"
