"Name","State","Notes","User","Tags","Created","Runtime","Sweep","hidden_size","input_size","lr","num_classes","num_epochs","optimizer","prefactor","use_mup","act change a1","act change a2","act change a3","act change h1","act change h2","act mean(abs(a1))","act mean(abs(a2))","act mean(abs(a3))","act mean(abs(h1))","act mean(abs(h2))","act norm a1","act norm a2","act norm a3","act norm h1","act norm h2","epoch","grad mean(abs(grad_fc1.weight))","grad mean(abs(grad_fc2.weight))","grad mean(abs(grad_fc3.weight))","grad norm fc1.weight","grad norm fc2.weight","grad norm fc3.weight","spectral_norm_W0","spectral_norm_W1","spectral_norm_W2","test_acc","test_loss","train_loss","trainer/global_step","val_acc","val_loss"
"mup_sgd_w2048_lr0.001953_e25_b128_7235","finished","-","","","2024-10-18T03:32:41.000Z","154","","2048","3072","0.001953","10","25","sgd","1.4142135623730951","true","","","","","","0.4800359606742859","0.5134919285774231","0.17781037092208862","0.24217243492603305","0.2683461010456085","178.14657592773438","191.62826538085935","4.8854827880859375","126.93928527832033","142.20407104492188","0","0.0000487539145979099","0.00003536193980835378","0.007496875710785389","0.1589924544095993","0.1078103706240654","1.5722289085388184","","","","0.26669999957084656","2.1648387908935547","2.156188488006592","0","0.26669999957084656","2.164839506149292"
"std_sgd_w2048_lr0.001953_e25_b128_7235","finished","-","","","2024-10-18T03:29:37.000Z","153","","2048","3072","0.001953","10","25","sgd","1.4142135623730951","false","","","","","","0.2903684079647064","0.1610698103904724","0.9148605465888976","0.15125182271003723","0.1144956797361374","108.27610778808594","60.68550109863281","23.209611892700195","78.91647338867188","53.75208282470703","0","0.0001997699000639841","0.00014783696678932756","0.002135735005140305","0.6556697487831116","0.438821017742157","0.4342458546161651","","","","0.3946000039577484","1.736453652381897","1.5909918546676636","0","0.3946000039577484","1.736453890800476"
"mup_sgd_w2048_lr0.0009766_e25_b128_5687","finished","-","","","2024-10-18T03:26:30.000Z","158","","2048","3072","0.0009766","10","25","sgd","1.4142135623730951","true","","","","","","0.46308839321136475","0.46932727098464966","0.08610624819993973","0.23266932368278503","0.2428334504365921","171.0804901123047","173.81069946289062","2.3342771530151367","121.49958801269533","126.70758819580078","0","0.0000491360951855313","0.000035556538932723925","0.007255014032125473","0.15943576395511627","0.1070229634642601","1.514184832572937","","","","0.2621999979019165","2.229297637939453","2.2327394485473633","0","0.2621999979019165","2.229297161102295"
"std_sgd_w2048_lr0.0009766_e25_b128_8288","finished","-","","","2024-10-18T03:23:27.000Z","158","","2048","3072","0.0009766","10","25","sgd","1.4142135623730951","false","","","","","","0.2683045268058777","0.13729974627494812","0.647382378578186","0.1383407711982727","0.08896555006504059","99.5342254638672","51.670135498046875","16.356853485107422","72.02485656738281","43.8428840637207","0","0.00014923443086445332","0.00012089287338312717","0.001795621239580214","0.4915587306022644","0.35860899090766907","0.3767757415771485","","","","0.33719998598098755","1.8972798585891724","1.823126196861267","0","0.33719998598098755","1.8972797393798828"
"mup_sgd_w2048_lr0.0004883_e25_b128_1739","finished","-","","","2024-10-18T03:20:18.000Z","158","","2048","3072","0.0004883","10","25","sgd","1.4142135623730951","true","","","","","","0.4574911594390869","0.4610458016395569","0.05938616394996643","0.2282169759273529","0.23614811897277832","169.2847900390625","170.7045135498047","1.5645689964294434","119.54080200195312","122.8092803955078","0","0.000048972164222504944","0.000035449687857180834","0.006978015881031752","0.15925340354442596","0.10694796591997148","1.4561314582824707","","","","0.1956000030040741","2.26351261138916","2.263145923614502","0","0.1956000030040741","2.26351261138916"
"std_sgd_w2048_lr0.0004883_e25_b128_9428","finished","-","","","2024-10-18T03:17:11.000Z","161","","2048","3072","0.0004883","10","25","sgd","1.4142135623730951","false","","","","","","0.2550746202468872","0.11712087690830232","0.3689587712287903","0.12858588993549347","0.06741137057542801","94.5944366455078","44.022804260253906","9.78013801574707","67.54487609863281","34.864830017089844","0","0.0001220012636622414","0.00011052642366848886","0.0016238238895311952","0.39771944284439087","0.3280373811721802","0.3402765989303589","","","","0.289900004863739","2.0451178550720215","2.03299617767334","0","0.289900004863739","2.0451176166534424"
"mup_sgd_w2048_lr0.0002441_e25_b128_4783","finished","-","","","2024-10-18T03:13:27.000Z","198","","2048","3072","0.0002441","10","25","sgd","1.4142135623730951","true","","","","","","0.4570874571800232","0.4568256735801697","0.04030251502990723","0.22927697002887729","0.22784271836280823","168.82786560058594","168.78961181640625","1.0166130065917969","119.54142761230467","119.23355865478516","0","0.00004999029624741525","0.00003679466317407787","0.007030653301626444","0.16315752267837524","0.11099763959646224","1.4611728191375732","","","","0.12849999964237213","2.288090705871582","2.2872467041015625","0","0.12849999964237213","2.288090705871582"
"std_sgd_w2048_lr0.0002441_e25_b128_3199","finished","-","","","2024-10-18T03:10:08.000Z","156","","2048","3072","0.0002441","10","25","sgd","1.4142135623730951","false","","","","","","0.235695019364357","0.1021558940410614","0.17607134580612183","0.11868323385715485","0.052962496876716614","87.22044372558594","37.92700958251953","4.816868305206299","62.08497619628906","27.89899253845215","0","0.00011413126776460558","0.0001032985674100928","0.001469950540922582","0.3725454807281494","0.3071017861366272","0.30739742517471313","","","","0.27559998631477356","2.159113645553589","2.158808708190918","0","0.27559998631477356","2.159113883972168"
"mup_sgd_w2048_lr0.000122_e25_b128_8027","finished","-","","","2024-10-18T03:06:41.000Z","157","","2048","3072","0.000122","10","25","sgd","1.4142135623730951","true","","","","","","0.4511644244194031","0.4539918899536133","0.03451033681631088","0.2264062464237213","0.22913964092731476","166.3941650390625","167.21920776367188","0.882415771484375","117.94762420654295","118.93284606933594","0","0.00004987851934856735","0.000035441669751890004","0.006833124440163374","0.162197545170784","0.10688570886850356","1.4314324855804443","","","","0.11580000072717668","2.293119430541992","2.285776138305664","0","0.11580000072717668","2.2931201457977295"
"std_sgd_w2048_lr0.000122_e25_b128_4710","finished","-","","","2024-10-18T03:03:32.000Z","159","","2048","3072","0.000122","10","25","sgd","1.4142135623730951","false","","","","","","0.2314850091934204","0.09445282071828842","0.08497120440006256","0.11448995023965836","0.047482043504714966","85.54832458496094","34.92607879638672","2.363668918609619","60.180877685546875","24.88277816772461","0","0.00011397318303352222","0.0001035650202538818","0.0014211530797183514","0.3706556558609009","0.3065674304962158","0.2928750514984131","","","","0.24740000069141388","2.2290778160095215","2.232898473739624","0","0.24740000069141388","2.229078531265259"
"mup_sgd_w2048_lr6.103e-05_e25_b128_4586","finished","-","","","2024-10-18T03:00:11.000Z","161","","2048","3072","0.00006103","10","25","sgd","1.4142135623730951","true","","","","","","0.4497581720352173","0.4497195184230805","0.029998615384101868","0.22541245818138125","0.22549709677696228","165.9049072265625","166.24635314941406","0.7590841054916382","117.6549072265625","118.17312622070312","0","0.00005018607043894008","0.000035831861168844625","0.006834838073700666","0.16355377435684204","0.10772625356912612","1.4297630786895752","","","","0.11969999969005583","2.2989532947540283","2.2987518310546875","0","0.11969999969005583","2.298952579498291"
"std_sgd_w2048_lr6.103e-05_e25_b128_8266","finished","-","","","2024-10-18T02:56:44.000Z","156","","2048","3072","0.00006103","10","25","sgd","1.4142135623730951","false","","","","","","0.22815784811973572","0.094382643699646","0.054616548120975494","0.11462704092264175","0.04826472327113152","84.12985229492188","34.811004638671875","1.4825516939163208","59.55617904663086","24.96821403503418","0","0.00011623794853221624","0.00010593709885142744","0.00141033623367548","0.3776782155036926","0.31294146180152893","0.29403379559516907","","","","0.23029999434947968","2.2641146183013916","2.259241104125977","0","0.23029999434947968","2.2641146183013916"
"mup_sgd_w1024_lr0.0625_e25_b128_4331","finished","-","","","2024-10-18T02:54:03.000Z","132","","1024","3072","0.0625","10","25","sgd","1.4142135623730951","true","","","","","","0.5797547698020935","1.004063367843628","1.3977127075195312","0.30212438106536865","0.8228915333747864","155.42660522460938","264.16204833984375","36.59754180908203","113.80218505859376","248.01199340820312","0","0.0004071761795785278","0.0001581755350343883","0.013358229771256449","0.96268892288208","0.24727009236812592","1.8936957120895384","","","","0.49380001425743103","1.4403246641159058","1.212775945663452","0","0.49380001425743103","1.4403246641159058"
"std_sgd_w1024_lr0.0625_e25_b128_4886","finished","-","","","2024-10-18T02:51:23.000Z","131","","1024","3072","0.0625","10","25","sgd","1.4142135623730951","false","","","","","","0.6451609134674072","0.3302879333496094","2.754855155944824","0.27103668451309204","0.21464934945106504","172.2657470703125","87.72154235839844","71.9458236694336","109.62332153320312","72.07455444335938","0","0.001574479741975665","0.0011340664932504296","0.004734087269753218","3.715342521667481","1.6840856075286863","0.6626771092414856","","","","0.5236999988555908","1.5776711702346802","0.5669519305229187","0","0.5236999988555908","1.5776715278625488"
"mup_sgd_w1024_lr0.03125_e25_b128_4938","finished","-","","","2024-10-18T02:48:22.000Z","131","","1024","3072","0.03125","10","25","sgd","1.4142135623730951","true","","","","","","0.556320309638977","0.8988381624221802","1.162052869796753","0.2925929129123688","0.7024906873703003","148.94720458984375","240.79052734375","29.9063720703125","109.6406707763672","222.89974975585935","0","0.00026656422414816916","0.0001185828514280729","0.012251618318259716","0.6260107755661011","0.1831902712583542","1.744802713394165","","","","0.4472000002861023","1.5876318216323853","1.4216058254241943","0","0.4472000002861023","1.5876317024230957"
"std_sgd_w1024_lr0.03125_e25_b128_4600","finished","-","","","2024-10-18T02:45:14.000Z","135","","1024","3072","0.03125","10","25","sgd","1.4142135623730951","false","","","","","","0.47272950410842896","0.3025522530078888","2.1137876510620117","0.22528481483459473","0.25340932607650757","125.71339416503906","77.54823303222656","55.340538024902344","86.86735534667969","72.96037292480469","0","0.0015017589321359992","0.0008898530504666269","0.004683357663452625","3.503504753112793","1.3488117456436155","0.6330143213272095","","","","0.5218999981880188","1.401330828666687","0.7404214143753052","0","0.5218999981880188","1.401330828666687"
"mup_sgd_w1024_lr0.01563_e25_b128_9032","finished","-","","","2024-10-18T02:41:31.000Z","164","","1024","3072","0.01563","10","25","sgd","1.4142135623730951","true","","","","","","0.509613573551178","0.7581585645675659","0.9386634826660156","0.26918166875839233","0.5480031967163086","135.544677734375","206.5261688232422","23.892932891845703","100.11236572265624","185.8151092529297","0","0.0001911165309138596","0.00009215010504703967","0.010088994167745112","0.4489590525627136","0.14190174639225006","1.4767980575561523","","","","0.3921999931335449","1.7393860816955566","1.5948641300201416","0","0.3921999931335449","1.7393863201141355"
"std_sgd_w1024_lr0.01563_e25_b128_2518","finished","-","","","2024-10-18T02:38:07.000Z","164","","1024","3072","0.01563","10","25","sgd","1.4142135623730951","false","","","","","","0.41294005513191223","0.2890334129333496","1.6264593601226809","0.21255236864089969","0.24521774053573608","110.45887756347656","74.07672882080078","43.011253356933594","79.75086975097656","70.19842529296875","0","0.0009400094859302044","0.0005911210319027305","0.0038640217389911418","2.1972463130950928","0.9203366041183472","0.5503180623054504","","","","0.5175999999046326","1.354381799697876","1.006457805633545","0","0.5175999999046326","1.3543816804885864"
"mup_sgd_w1024_lr0.007813_e25_b128_7468","finished","-","","","2024-10-18T02:34:41.000Z","163","","1024","3072","0.007813","10","25","sgd","1.4142135623730951","true","","","","","","0.4520329236984253","0.6115507483482361","0.6350243091583252","0.23622974753379825","0.4019427597522736","119.72044372558594","166.7003173828125","16.202434539794922","87.86892700195312","144.10581970214844","0","0.0001359350571874529","0.00007258032565005124","0.008402615785598755","0.318058043718338","0.11140651255846024","1.291932225227356","","","","0.32919999957084656","1.909795165061951","1.8498423099517824","0","0.32919999957084656","1.90979528427124"
"std_sgd_w1024_lr0.007813_e25_b128_9639","finished","-","","","2024-10-18T02:31:32.000Z","162","","1024","3072","0.007813","10","25","sgd","1.4142135623730951","false","","","","","","0.38940563797950745","0.259040504693985","1.3424696922302246","0.20342206954956055","0.21300043165683744","104.1688995361328","68.12322235107422","35.123374938964844","76.1861572265625","64.08404541015625","0","0.0005718597676604986","0.0004042934160679579","0.003494745586067438","1.3387203216552734","0.6105838418006897","0.4850619435310364","","","","0.48669999837875366","1.4680439233779907","1.2401014566421509","0","0.48669999837875366","1.4680438041687012"
"mup_sgd_w1024_lr0.003906_e25_b128_5791","finished","-","","","2024-10-18T02:28:23.000Z","161","","1024","3072","0.003906","10","25","sgd","1.4142135623730951","true","","","","","","0.4063873589038849","0.4870259165763855","0.33651894330978394","0.2063537836074829","0.2844719886779785","107.6529541015625","132.06735229492188","8.861471176147461","77.48957824707031","106.66911315917967","0","0.00010834991553565489","0.00006086418579798192","0.0074443332850933075","0.2520434260368347","0.09511124342679976","1.12241792678833","","","","0.2818000018596649","2.0746374130249023","2.057840347290039","0","0.2818000018596649","2.0746381282806396"
"std_sgd_w1024_lr0.003906_e25_b128_5058","finished","-","","","2024-10-18T02:25:13.000Z","161","","1024","3072","0.003906","10","25","sgd","1.4142135623730951","false","","","","","","0.3707462549209595","0.2335420846939087","1.1216630935668943","0.1966533064842224","0.17843765020370483","99.22035217285156","62.295318603515625","28.756481170654297","73.15556335449219","56.97374725341797","0","0.00038930418668314815","0.0003057103604078293","0.0031284079886972904","0.9184594750404358","0.4672063887119293","0.44476863741874695","","","","0.43779999017715454","1.6101616621017456","1.4425020217895508","0","0.43779999017715454","1.6101619005203247"
"mup_sgd_w1024_lr0.001953_e25_b128_3159","finished","-","","","2024-10-18T02:21:48.000Z","179","","1024","3072","0.001953","10","25","sgd","1.4142135623730951","true","","","","","","0.35588544607162476","0.3840399384498596","0.14558479189872742","0.1796298623085022","0.20191752910614016","93.33705139160156","101.70722198486328","3.990351676940918","66.72610473632812","75.82923126220703","0","0.00009952618711395188","0.000055952816182980314","0.006129739806056023","0.23054274916648865","0.08601740747690201","0.9085012674331664","","","","0.26100000739097595","2.1872191429138184","2.18407678604126","0","0.26100000739097595","2.1872191429138184"
"std_sgd_w1024_lr0.001953_e25_b128_3531","finished","-","","","2024-10-18T02:18:05.000Z","180","","1024","3072","0.001953","10","25","sgd","1.4142135623730951","false","","","","","","0.340770423412323","0.1983816921710968","0.8808775544166565","0.17940577864646912","0.13840804994106293","90.654541015625","53.597618103027344","22.507009506225582","66.6109619140625","47.37763214111328","0","0.0002773016458377242","0.0002381946251261979","0.0025811181403696537","0.6498273015022278","0.35985833406448364","0.3805106282234192","","","","0.38339999318122864","1.762764811515808","1.6209087371826172","0","0.38339999318122864","1.7627644538879397"
"mup_sgd_w1024_lr0.0009766_e25_b128_4098","finished","-","","","2024-10-18T02:14:20.000Z","182","","1024","3072","0.0009766","10","25","sgd","1.4142135623730951","true","","","","","","0.33280107378959656","0.3400336802005768","0.06478679925203323","0.1681893765926361","0.1728842854499817","86.82119750976562","88.92047119140625","1.7548604011535645","61.666786193847656","63.98493194580078","0","0.00009637983748689294","0.00005122225047671236","0.005208480171859264","0.22144779562950137","0.07741796970367432","0.7770305871963501","","","","0.24050000309944153","2.2489676475524902","2.253981113433838","0","0.24050000309944153","2.248967170715332"
"std_sgd_w1024_lr0.0009766_e25_b128_5395","finished","-","","","2024-10-18T02:10:57.000Z","176","","1024","3072","0.0009766","10","25","sgd","1.4142135623730951","false","","","","","","0.3052544593811035","0.15911082923412323","0.5874385237693787","0.1566208302974701","0.10018610954284668","81.10130310058594","42.984161376953125","14.940826416015623","58.90366744995117","36.18324661254883","0","0.00020524184219539163","0.00019248086027801037","0.0021158845629543066","0.4777427613735199","0.2941034734249115","0.3225681781768799","","","","0.32420000433921814","1.9300687313079832","1.8685064315795896","0","0.32420000433921814","1.9300687313079832"
"mup_sgd_w1024_lr0.0004883_e25_b128_9950","finished","-","","","2024-10-18T02:07:31.000Z","178","","1024","3072","0.0004883","10","25","sgd","1.4142135623730951","true","","","","","","0.3230147659778595","0.3242626190185547","0.040642790496349335","0.16209551692008972","0.1681235134601593","84.58444213867188","84.92610168457031","1.0771055221557615","59.90438079833984","61.30467224121094","0","0.00009891509398585184","0.00005141788278706372","0.004956258926540613","0.2275805771350861","0.07715965062379837","0.721950888633728","","","","0.18850000202655792","2.2791213989257812","2.2789273262023926","0","0.18850000202655792","2.2791213989257812"
"std_sgd_w1024_lr0.0004883_e25_b128_1950","finished","-","","","2024-10-18T02:04:08.000Z","175","","1024","3072","0.0004883","10","25","sgd","1.4142135623730951","false","","","","","","0.27385902404785156","0.1282842606306076","0.3204134404659271","0.13969600200653076","0.07354365289211273","72.40521240234375","34.41254425048828","8.557455062866211","52.10185623168945","27.339754104614254","0","0.00017536067753098905","0.00017164823657367378","0.001919214497320354","0.4045630395412445","0.26102522015571594","0.2825622856616974","","","","0.2809000015258789","2.0769197940826416","2.061275005340576","0","0.2809000015258789","2.0769195556640625"
"mup_sgd_w1024_lr0.0002441_e25_b128_1984","finished","-","","","2024-10-18T02:00:48.000Z","174","","1024","3072","0.0002441","10","25","sgd","1.4142135623730951","true","","","","","","0.3190944194793701","0.32014161348342896","0.03231610357761383","0.15796588361263275","0.15646743774414062","83.39362335205078","83.64530944824219","0.8368746042251587","58.65982818603515","58.211647033691406","0","0.00009894883260130882","0.00005008537118555978","0.004719048738479614","0.2261071354150772","0.07513877004384995","0.6966622471809387","","","","0.19689999520778656","2.2863616943359375","2.290846824645996","0","0.19689999520778656","2.2863616943359375"
"std_sgd_w1024_lr0.0002441_e25_b128_2205","finished","-","","","2024-10-18T01:57:23.000Z","175","","1024","3072","0.0002441","10","25","sgd","1.4142135623730951","false","","","","","","0.24566948413848877","0.1072407215833664","0.15328046679496765","0.12524962425231934","0.059205763041973114","64.44174194335938","28.355365753173828","4.1920166015625","46.08710479736328","21.65740966796875","0","0.00016772303206380457","0.00016364388284273446","0.0017234757542610168","0.38552242517471313","0.2450624406337738","0.25518253445625305","","","","0.25780001282691956","2.1818418502807617","2.1803221702575684","0","0.25780001282691956","2.1818418502807617"
"mup_sgd_w1024_lr0.000122_e25_b128_7948","finished","-","","","2024-10-18T01:54:02.000Z","173","","1024","3072","0.000122","10","25","sgd","1.4142135623730951","true","","","","","","0.32084861397743225","0.3177451193332672","0.028667613863945007","0.16005973517894745","0.16052693128585815","83.59616088867188","82.69745635986328","0.732987642288208","59.095008850097656","59.28279876708984","0","0.00009921575838234276","0.00005150084325578064","0.004934591706842184","0.22742539644241333","0.0772244781255722","0.7254636883735657","","","","0.1324000060558319","2.2965168952941895","2.301344633102417","0","0.1324000060558319","2.2965168952941895"
"std_sgd_w1024_lr0.000122_e25_b128_4974","finished","-","","","2024-10-18T01:50:43.000Z","173","","1024","3072","0.000122","10","25","sgd","1.4142135623730951","false","","","","","","0.23229742050170896","0.09835034608840942","0.08253966271877289","0.11841489374637604","0.05138260126113891","60.581451416015625","25.719966888427734","2.147622585296631","43.46956634521485","18.78261375427246","0","0.00016413151752203703","0.00015630935376975683","0.00152008724398911","0.3767326772212982","0.23095864057540896","0.22575733065605164","","","","0.241799995303154","2.241143226623535","2.2432174682617188","0","0.241799995303154","2.241142511367798"
"mup_sgd_w1024_lr6.103e-05_e25_b128_7825","finished","-","","","2024-10-18T01:47:15.000Z","180","","1024","3072","0.00006103","10","25","sgd","1.4142135623730951","true","","","","","","0.3211270868778229","0.3251784145832062","0.027233686298131943","0.1622350513935089","0.16709837317466736","83.80610656738281","85.04869079589844","0.7031822204589844","59.683937072753906","61.00926208496094","0","0.00010024126822827384","0.00005100078124087304","0.004956645425409079","0.23005840182304385","0.07680559158325195","0.7339978218078613","","","","0.1428000032901764","2.296786308288574","2.2974414825439453","0","0.1428000032901764","2.296785593032837"
"std_sgd_w1024_lr6.103e-05_e25_b128_5098","finished","-","","","2024-10-18T01:43:18.000Z","208","","1024","3072","0.00006103","10","25","sgd","1.4142135623730951","false","","","","","","0.22561758756637573","0.09120063483715056","0.048355285078287125","0.1127484142780304","0.04706183075904846","58.78866195678711","23.85478401184082","1.2451565265655518","41.519081115722656","17.248647689819336","0","0.0001686679752310738","0.00015171521226875484","0.0014117449754849076","0.38740065693855286","0.2245527356863022","0.20696300268173215","","","","0.2134000062942505","2.2747859954833984","2.2761645317077637","0","0.2134000062942505","2.27478551864624"
